회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출원가(*)(IFRS),매출원가(*)(IFRS연결),기타(영업)수익(*)(IFRS),기타(영업)수익(*)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결)
(주)솔고바이오메디칼,043100,2012/12,32792260,39277076,23170358,28764519,0,0,15242893,16843447
(주)솔고바이오메디칼,043100,2013/12,29900982,35048357,19794566,24079359,0,0,13101406,16083069
(주)솔고바이오메디칼,043100,2014/12,25242237,30141224,15440086,18933492,0,0,8948411,12094143
(주)솔고바이오메디칼,043100,2015/12,20236948,22432074,14853896,16473804,0,0,11891840,13003768
(주)솔고바이오메디칼,043100,2016/12,19645066,23721925,15035395,17384658,0,0,13139366,14135680
(주)솔고바이오메디칼,043100,2017/12,19591331,23210535,15682849,17440761,0,0,10738370,11830703
(주)솔고바이오메디칼,043100,2018/12,18496254,22540749,16959810,19664633,0,0,13054918,15211753
(주)솔고바이오메디칼,043100,2019/12,16464089,21441926,11696657,15099179,0,0,9293477,12285017
(주)솔고바이오메디칼,043100,2020/12,16668134,22854034,9815210,12667880,0,0,5764077,9664157
(주)솔루에타,154040,2013/12,100026225,100089278,66791843,67135051,0,0,9942075,10470628
(주)솔루에타,154040,2014/12,85524350,86199618,71464428,71957390,0,0,12136283,11250722
(주)솔루에타,154040,2015/12,69319134,69881989,47114442,47760121,0,0,10954821,10950657
(주)솔루에타,154040,2016/12,49594338,140395878,43184795,119942871,0,0,9069270,20551164
(주)솔루에타,154040,2017/12,41819776,155927912,31872309,130981421,0,0,6838502,22118190
(주)솔루에타,154040,2018/12,53215936,227297064,40517678,195767815,0,0,7813085,25998113
(주)솔루에타,154040,2019/12,56020710,256338425,44474415,218789790,0,0,8844612,31372843
(주)솔루에타,154040,2020/12,46433286,226275686,33844552,190356730,0,0,8308051,27787086
(주)솔본,035610,2010/12,3097090,126156647,893345,67316447,1401799,5434923,4764669,55142017
(주)솔본,035610,2011/12,3462557,153949378,223573,87759605,1644801,4611190,4029852,66794127
(주)솔본,035610,2012/12,3374817,148981871,354227,83376500,0,0,3160820,70899320
(주)솔본,035610,2013/12,3161405,98530591,518939,47189175,0,0,3656991,50920575
(주)솔본,035610,2014/12,3649811,71637248,463200,31599924,0,0,3137726,41979074
(주)솔본,035610,2015/12,3068815,70497413,465617,27250838,0,0,2441099,40223676
(주)솔본,035610,2016/12,3515751,79000441,465077,32597131,0,0,3032803,45080360
(주)솔본,035610,2017/12,3161733,74108667,341798,34052429,0,0,4483170,37606599
(주)솔본,035610,2018/12,3188052,84440587,248598,29901790,0,0,2550091,39210903
(주)솔본,035610,2019/12,3128570,80312073,155814,37809431,0,0,2826376,42187813
(주)솔본,035610,2020/12,3540875,82039359,113405,37010456,0,0,2245092,37756869
(주)솔트룩스,304100,2020/12,19328595,21657771,0,0,0,0,19261988,21302243
(주)쇼박스,086980,2010/12,27083789,28134224,21615607,22423884,236304,236614,6602672,8839674
(주)쇼박스,086980,2011/12,48961054,50996286,47646717,49321593,265142,269340,6823245,9337110
(주)쇼박스,086980,2012/12,87972582,88204008,70652122,70652122,0,0,7636933,7840130
(주)쇼박스,086980,2013/12,106863167,108149100,92564831,92532668,0,0,8883421,9283177
(주)쇼박스,086980,2014/12,72013845,72002812,62260449,61976721,0,0,7941950,8257099
(주)쇼박스,086980,2015/12,141466695,142003138,116847748,117450483,0,0,10188104,10493137
(주)쇼박스,086980,2016/12,125931981,125931981,100575986,100578690,0,0,9703561,10057868
(주)쇼박스,086980,2017/12,102706678,102706678,82468261,82468261,0,0,9527066,9841327
(주)쇼박스,086980,2018/12,68510508,68510508,54843085,54843085,0,0,8189490,8424940
(주)쇼박스,086980,2019/12,78627533,78650191,67994268,68012162,0,0,8318608,8695825
(주)쇼박스,086980,2020/12,46686264,46799889,40139206,40156574,0,0,8149993,8595214
(주)수산아이앤티,050960,2016/12,16254773,,0,,0,,10652159,
(주)수산아이앤티,050960,2017/12,16391345,,0,,0,,12024847,
(주)수산아이앤티,050960,2018/12,16268527,,0,,0,,13618388,
(주)수산아이앤티,050960,2019/12,16000356,,0,,0,,13210639,
(주)수산아이앤티,050960,2020/12,18063958,22956645,0,0,0,0,13508399,19994707
(주)수산중공업,017550,2010/12,98888411,109026140,69187439,73898461,2286851,3570696,18706599,22996841
(주)수산중공업,017550,2011/12,117154538,126080018,80732081,84789597,6159235,5578443,22073591,26418420
(주)수산중공업,017550,2012/12,131601743,138142660,91904088,96431445,0,0,23151901,25926682
(주)수산중공업,017550,2013/12,129070803,134241942,95549862,98892721,0,0,28799087,30748609
(주)수산중공업,017550,2014/12,104845891,114968648,78736262,85210367,0,0,19160179,22261667
(주)수산중공업,017550,2015/12,92146430,101841056,68221019,74939043,0,0,18765021,22367417
(주)수산중공업,017550,2016/12,81998385,88829912,58884240,62974572,0,0,19248451,21945530
(주)수산중공업,017550,2017/12,96842444,101949176,71565707,73446088,0,0,22614453,25201817
(주)수산중공업,017550,2018/12,80001435,84621622,61802813,63913093,0,0,18300569,20285222
(주)수산중공업,017550,2019/12,71587306,157806091,54920896,126108202,0,0,13362801,24460467
(주)수산중공업,017550,2020/12,56155266,137829699,41336609,107455160,0,0,11439586,23372090
(주)수젠텍,253840,2019/12,3845081,3845081,3838345,3838345,0,0,6968230,7075746
(주)수젠텍,253840,2020/12,41351848,41351848,9859313,9859313,0,0,8471846,8980744
(주)슈프리마,236200,2016/12,42100257,42182326,21417784,21449216,0,0,9870960,9956463
(주)슈프리마,236200,2017/12,46768748,47062107,21985362,22035814,0,0,12281642,12618596
(주)슈프리마,236200,2018/12,52145128,52757142,23977461,24154536,0,0,16128563,16416570
(주)슈프리마,236200,2019/12,71353003,72130977,24977751,25633482,0,0,21222851,21932317
(주)슈프리마,236200,2020/12,55439923,57769866,24167879,23780987,0,0,20044292,23353151
(주)슈프리마아이디,317770,2019/12,11911093,12078457,7277753,7277585,0,0,3935625,4342715
(주)슈프리마아이디,317770,2020/12,8238566,8381543,4757215,4737684,0,0,3402659,3777991
(주)슈프리마에이치큐,094840,2010/12,34210119,35312537,17529368,17828979,352112,352117,8101460,9738883
(주)슈프리마에이치큐,094840,2011/12,41692158,43398228,22723669,22924124,296283,297636,13340655,14960430
(주)슈프리마에이치큐,094840,2012/12,51910637,54679622,27172486,27191866,0,0,8498844,10078892
(주)슈프리마에이치큐,094840,2013/12,52123459,53884479,25832141,25954106,0,0,11060277,12521900
(주)슈프리마에이치큐,094840,2014/12,65777021,68968876,34337429,35565481,0,0,14109656,15726982
(주)슈프리마에이치큐,094840,2015/12,24890011,27483989,17088342,17427342,0,0,7954980,9707103
(주)슈프리마에이치큐,094840,2016/12,26724206,32115990,18552921,20052839,0,0,6330077,8427825
(주)슈프리마에이치큐,094840,2017/12,18014490,28628445,12606841,18638241,0,0,3965186,6280807
(주)슈프리마에이치큐,094840,2018/12,14220118,32101830,9610123,19292070,0,0,2501345,5553032
(주)슈프리마에이치큐,094840,2019/12,14008661,26159585,8663727,15941312,0,0,3651435,8200355
(주)슈프리마에이치큐,094840,2020/12,17680996,26252208,10692599,15422976,0,0,2301098,6514098
(주)슈피겐코리아,192440,2014/12,105047049,142028015,49558824,47908140,0,0,15273968,47816855
(주)슈피겐코리아,192440,2015/12,102807039,148110832,44011202,46990886,0,0,18201561,54045909
(주)슈피겐코리아,192440,2016/12,130791110,179260110,55307962,56628395,0,0,34599827,79095187
(주)슈피겐코리아,192440,2017/12,162891118,224993661,67305480,66345945,0,0,54694826,110320203
(주)슈피겐코리아,192440,2018/12,195346422,266865874,78712138,80539346,0,0,73990627,137144708
(주)슈피겐코리아,192440,2019/12,225347701,308557219,97907142,100882949,0,0,85390425,163590061
(주)슈피겐코리아,192440,2020/12,241905028,403319026,110393605,129488216,0,0,91379343,194156391
(주)스마트솔루션즈,136510,2011/12,13264302,,6204892,,46684,,2807704,
(주)스마트솔루션즈,136510,2012/12,4516410,,3669262,,0,,2686615,
(주)스마트솔루션즈,136510,2013/12,12722768,,7571377,,0,,3549004,
(주)스마트솔루션즈,136510,2014/12,8731203,8731203,6320206,6320206,0,0,3189300,3203906
(주)스마트솔루션즈,136510,2015/12,9164284,9164935,5840402,5840402,0,0,2917334,2996983
(주)스마트솔루션즈,136510,2016/12,12513845,12497160,7785723,7785723,0,0,3293581,3686334
(주)스마트솔루션즈,136510,2017/12,25018220,25027290,14690725,14690805,0,0,6754604,6989993
(주)스마트솔루션즈,136510,2018/12,21925847,21931829,13620849,13620849,0,0,8768215,8980254
(주)스마트솔루션즈,136510,2019/12,17081183,17083260,13546547,13546547,0,0,11034904,11319402
(주)스마트솔루션즈,136510,2020/12,13635111,13640678,10190011,10190011,0,0,10539732,10816361
(주)스맥,099440,2010/12,74600366,,62605289,,53,,7109253,
(주)스맥,099440,2011/12,124316956,,105773910,,13801,,13536552,
(주)스맥,099440,2012/12,134265613,,109736988,,0,,17719509,
(주)스맥,099440,2013/12,128040645,,103085713,,0,,18879329,
(주)스맥,099440,2014/12,139680675,,113008940,,0,,20670944,
(주)스맥,099440,2015/12,122036641,,97891982,,0,,19848183,
(주)스맥,099440,2016/12,122369486,122781553,98234531,97983960,0,0,20224456,20615898
(주)스맥,099440,2017/12,161850280,161130468,134045230,133000323,0,0,23197802,23414770
(주)스맥,099440,2018/12,150557918,133718535,121521633,107127947,0,0,26199821,27232396
(주)스맥,099440,2019/12,141710824,136977992,127554045,121756679,0,0,27218549,29984600
(주)스맥,099440,2020/12,108462425,113659462,97272521,101878089,0,0,28409740,29842162
(주)스카이문스테크놀로지,033790,2010/12,31956691,,26762782,,456632,,3869961,
(주)스카이문스테크놀로지,033790,2011/12,26331095,,23581959,,650965,,3952435,
(주)스카이문스테크놀로지,033790,2012/12,14009618,,13295490,,0,,3723125,
(주)스카이문스테크놀로지,033790,2013/12,9452066,,8667888,,0,,2535755,
(주)스카이문스테크놀로지,033790,2014/12,20942523,,17738481,,0,,2329332,
(주)스카이문스테크놀로지,033790,2015/12,23017132,,21205276,,0,,2154247,
(주)스카이문스테크놀로지,033790,2016/12,13085003,,12599387,,0,,2719540,
(주)스카이문스테크놀로지,033790,2017/12,13471809,13458871,12823639,12823639,0,0,4315856,4929374
(주)스카이문스테크놀로지,033790,2018/12,14463651,14368889,10785628,10785628,0,0,6310325,8998006
(주)스카이문스테크놀로지,033790,2019/12,5733712,,5032849,,0,,11212109,
(주)스카이문스테크놀로지,033790,2020/12,25067702,,6086979,,0,,20441484,
(주)스킨앤스킨,159910,2012/12,20915798,,9863160,,0,,5393060,
(주)스킨앤스킨,159910,2013/12,10591975,,7978289,,0,,5969710,
(주)스킨앤스킨,159910,2014/12,9131969,,8191511,,0,,6291767,
(주)스킨앤스킨,159910,2015/12,13551712,20996868,7777502,8479924,0,0,11387558,18845708
(주)스킨앤스킨,159910,2016/12,15277789,38353435,7536772,21955497,0,0,6302357,15726262
(주)스킨앤스킨,159910,2017/12,16411014,29874487,14238835,21753703,0,0,6940812,16186679
(주)스킨앤스킨,159910,2018/12,20653554,31663746,18518929,25261503,0,0,5228432,10388170
(주)스킨앤스킨,159910,2019/12,20548700,20974333,19029606,18782431,0,0,8262913,9518523
(주)스킨앤스킨,159910,2020/12,26287208,26347857,22082370,21997492,0,0,9784299,10404412
(주)스타플렉스,115570,2010/12,80472072,80472072,62507124,62507124,303909,303909,7456614,8126375
(주)스타플렉스,115570,2011/12,87205882,208655295,70021826,201681794,278739,278739,7271677,10755321
(주)스타플렉스,115570,2012/12,104112587,259492832,78681528,241771181,0,0,7887163,13823449
(주)스타플렉스,115570,2013/12,90348444,100141173,73258842,83751331,0,0,8171991,10220213
(주)스타플렉스,115570,2014/12,87819220,87819220,72667630,72667630,0,0,8137090,9665691
(주)스타플렉스,115570,2015/12,79179678,79179678,62967091,62967091,0,0,7568593,8263693
(주)스타플렉스,115570,2016/12,86728447,85305534,68507273,67109808,0,0,7723357,8075408
(주)스타플렉스,115570,2017/12,83505468,86988215,72126473,74928264,0,0,8276072,9460501
(주)스타플렉스,115570,2018/12,77472112,95096698,71838803,84941124,0,0,7033737,10078768
(주)스타플렉스,115570,2019/12,72428801,92736865,64100956,80597564,0,0,7310144,10807676
(주)스타플렉스,115570,2020/12,57211977,68107383,53353509,62448882,0,0,7813479,10042401
(주)스튜디오산타클로스엔터테인먼트,204630,2014/12,,,,,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,2015/12,20666174,,16877254,,0,,2647512,
(주)스튜디오산타클로스엔터테인먼트,204630,2016/12,27274346,29076105,20771942,21712643,0,0,6988545,7942786
(주)스튜디오산타클로스엔터테인먼트,204630,2017/12,37618724,46522005,33344032,36651258,0,0,4894497,10381190
(주)스튜디오산타클로스엔터테인먼트,204630,2018/12,15627495,27311088,11707343,18217080,0,0,3658551,10311231
(주)스튜디오산타클로스엔터테인먼트,204630,2019/12,23825796,40606059,0,0,0,0,31859917,49226529
(주)스튜디오산타클로스엔터테인먼트,204630,2020/12,14977004,14962004,13069552,13069552,0,0,6422098,6594869
(주)스페코,013810,2010/12,56361459,64499421,44172083,51520674,584999,677213,9798993,12408034
(주)스페코,013810,2011/12,51570535,66935430,40035196,56183327,1048468,1134011,7727102,10785004
(주)스페코,013810,2012/12,55729549,79055479,42968312,65636762,0,0,8067420,10548503
(주)스페코,013810,2013/12,49577024,66594552,35360398,53768549,0,0,8604592,11917698
(주)스페코,013810,2014/12,68637975,96112790,51365503,76073504,0,0,10367242,12964032
(주)스페코,013810,2015/12,67334237,101327628,49951215,78286342,0,0,9426086,11919430
(주)스페코,013810,2016/12,50452747,84304231,38226291,66219841,0,0,8684216,12721356
(주)스페코,013810,2017/12,37963619,68786456,28872867,56123226,0,0,8261127,11301096
(주)스페코,013810,2018/12,42102827,54900826,36066890,49223784,0,0,6628998,9819148
(주)스페코,013810,2019/12,31268020,74708315,23422760,61199226,0,0,4869681,6873504
(주)스페코,013810,2020/12,29287743,78770053,20428892,59269484,0,0,4810653,7492611
(주)승일,049830,2010/12,123610087,,112214042,,7624421,,7167502,
(주)승일,049830,2011/12,136753617,,124998523,,223869,,7548291,
(주)승일,049830,2012/12,143000794,,129571974,,0,,7537394,
(주)승일,049830,2013/12,132556862,,117083011,,0,,7733657,
(주)승일,049830,2014/12,129485034,,114726153,,0,,6367515,
(주)승일,049830,2015/12,125067794,,110995604,,0,,6595568,
(주)승일,049830,2016/12,138451583,,125415035,,0,,7302826,
(주)승일,049830,2017/12,135816978,,124658349,,0,,7411838,
(주)승일,049830,2018/12,151026587,,140228192,,0,,8575650,
(주)승일,049830,2019/12,136635791,,129948805,,0,,8066733,
(주)승일,049830,2020/12,132798716,,124492180,,0,,7986092,
(주)시공테크,020710,2010/12,85168928,88064646,75276048,77020318,17893505,18263822,5231093,5747552
(주)시공테크,020710,2011/12,116059056,119404079,100043903,102145950,6617184,8260861,5498045,6034441
(주)시공테크,020710,2012/12,112170419,114616808,102235599,103417728,0,0,5720204,6002403
(주)시공테크,020710,2013/12,72300133,75824441,65837328,68637062,0,0,6476510,7151179
(주)시공테크,020710,2014/12,65306319,75716553,56099024,64959167,0,0,5894375,6678054
(주)시공테크,020710,2015/12,64889026,72201144,59982756,66404140,0,0,5101698,5920119
(주)시공테크,020710,2016/12,74105042,80798733,76440398,83905101,0,0,4643331,5451836
(주)시공테크,020710,2017/12,164757329,173114089,144212888,152036483,0,0,5605356,6220508
(주)시공테크,020710,2018/12,65909194,72957663,66889082,72649728,0,0,4408084,5028640
(주)시공테크,020710,2019/12,114634123,119772437,102152905,105708663,0,0,5291389,6049209
(주)시공테크,020710,2020/12,96247497,103706761,87139533,93467227,0,0,4682271,5412057
(주)시너지이노베이션,048870,2010/12,20931385,21272189,19818451,20419987,1641198,1716198,17260982,18992079
(주)시너지이노베이션,048870,2011/12,42656185,42462684,32766780,32766780,1529131,1546663,9433321,12528255
(주)시너지이노베이션,048870,2012/12,58624796,61807528,49425110,51647056,0,0,10338485,13711333
(주)시너지이노베이션,048870,2013/12,30205116,33352656,29789590,32135183,0,0,12732775,14088547
(주)시너지이노베이션,048870,2014/12,29651641,31270864,26239387,27755224,0,0,7476421,8995727
(주)시너지이노베이션,048870,2015/12,14377783,14870429,16727071,17234212,0,0,10387367,11637859
(주)시너지이노베이션,048870,2016/12,7489098,17476573,5114163,11167476,0,0,2156598,7421808
(주)시너지이노베이션,048870,2017/12,6189799,34197705,5998925,21386084,0,0,3345949,13992186
(주)시너지이노베이션,048870,2018/12,11725816,44445903,7907952,26088771,0,0,2971799,14188634
(주)시너지이노베이션,048870,2019/12,11002162,54585276,7624262,35731478,0,0,2646406,17672047
(주)시너지이노베이션,048870,2020/12,20602617,68947306,10792415,40090173,0,0,2608330,17449312
(주)시노펙스,025320,2010/12,219638160,266097690,205775680,249220804,0,0,14427352,21312733
